Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,org:group,resource country,organization country,organization involved,org:role,concept:name,impact,product,lifecycle:transition
1-718958603,Completed-Closed,Florent,2012-04-16 19:47:25.000,Variant 1,1,Org line C,France,fr,V43 3rd,C_5,Completed,Major,PROD609,Closed
1-718960811,Accepted-In Progress,Per-Olof,2012-04-16 17:47:43.000,Variant 2,2,Org line C,Sweden,us,G67 2nd,E_3,Accepted,Medium,PROD151,In Progress
1-718960811,Accepted-Wait,Per-Olof,2012-04-16 17:52:03.000,Variant 2,2,Org line C,Sweden,us,G67 2nd,E_3,Accepted,Medium,PROD151,Wait
1-718960811,Completed-Closed,Per-Olof,2012-05-07 22:34:40.000,Variant 2,2,Org line C,Sweden,us,G67 2nd,E_3,Completed,Medium,PROD151,Closed
1-719210927,Accepted-In Progress,Ewa,2012-04-16 22:09:03.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD96,In Progress
1-719210927,Completed-Closed,Ewa,2012-04-16 22:17:43.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD96,Closed
1-719517578,Accepted-In Progress,James,2012-04-17 05:07:39.000,Variant 1,1,Org line V11,United Kingdom,gb,V50 2nd,,Accepted,Medium,PROD161,In Progress
1-719517578,Completed-Closed,James,2012-04-24 23:00:27.000,Variant 1,1,Org line V11,United Kingdom,gb,V50 2nd,,Completed,Medium,PROD161,Closed
1-719999163,Accepted-In Progress,Murali,2012-04-17 15:16:35.000,Variant 1,1,Org line B,INDIA,in,G238 2nd,E_10,Accepted,High,PROD209,In Progress
1-719999163,Completed-Closed,Murali,2012-05-16 13:18:11.000,Variant 1,1,Org line B,INDIA,in,G238 2nd,E_10,Completed,High,PROD209,Closed
1-720041655,Accepted-In Progress,Johan,2012-04-17 17:21:27.000,Variant 1,1,Org line C,Sweden,se,G294 2nd,E_1,Accepted,Medium,PROD401,In Progress
1-720041655,Completed-Closed,Johan,2012-04-17 18:08:11.000,Variant 1,1,Org line C,Sweden,se,G294 2nd,E_1,Completed,Medium,PROD401,Closed
1-720069371,Accepted-In Progress,Krzysztof,2012-04-17 17:42:34.000,Variant 21,21,Org line A2,POLAND,pl,W16 3rd,A2_1,Accepted,Medium,PROD761,In Progress
1-720069371,Accepted-Wait,Krzysztof,2012-04-17 21:27:02.000,Variant 21,21,Org line A2,POLAND,pl,W16 3rd,A2_1,Accepted,Medium,PROD761,Wait
1-720069371,Accepted-In Progress,Krzysztof,2012-04-17 23:11:01.000,Variant 21,21,Org line A2,POLAND,pl,W16 3rd,A2_1,Accepted,Medium,PROD761,In Progress
1-720069371,Accepted-Wait,Krzysztof,2012-04-18 00:53:39.000,Variant 21,21,Org line A2,POLAND,pl,W16 3rd,A2_1,Accepted,Medium,PROD761,Wait
1-720069371,Accepted-In Progress,Krzysztof,2012-04-19 17:41:58.000,Variant 21,21,Org line A2,POLAND,pl,W16 3rd,A2_1,Accepted,Medium,PROD761,In Progress
1-720069371,Accepted-Wait,Krzysztof,2012-04-19 21:20:15.000,Variant 21,21,Org line A2,POLAND,pl,W16 3rd,A2_1,Accepted,Medium,PROD761,Wait
1-720069371,Completed-Closed,Krzysztof,2012-05-14 17:25:22.000,Variant 21,21,Org line A2,POLAND,pl,W16 3rd,A2_1,Completed,Medium,PROD761,Closed
1-720110557,Accepted-In Progress,Ewa,2012-04-17 18:49:39.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD96,In Progress
1-720110557,Completed-Closed,Ewa,2012-04-17 18:55:37.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD96,Closed
1-720457477,Accepted-In Progress,Daniel,2012-04-18 00:36:27.000,Variant 1,1,Org line C,Sweden,se,G99 2nd,E_1,Accepted,Medium,PROD153,In Progress
1-720457477,Completed-Closed,Daniel,2012-05-23 23:09:52.000,Variant 1,1,Org line C,Sweden,se,G99 2nd,E_1,Completed,Medium,PROD153,Closed
1-722041657,Accepted-In Progress,Venkanna,2012-04-18 17:49:44.000,Variant 1,1,Org line C,INDIA,in,G181 2nd,E_8,Accepted,Major,PROD476,In Progress
1-722041657,Completed-Closed,Venkanna,2012-04-23 18:22:52.000,Variant 1,1,Org line C,INDIA,in,G181 2nd,E_8,Completed,Major,PROD476,Closed
1-722098557,Accepted-In Progress,Karin,2012-04-18 18:08:50.000,Variant 1,1,Org line C,Sweden,be,G56 3rd,C_1,Accepted,Medium,PROD744,In Progress
1-722098557,Completed-Closed,Karin,2012-05-04 20:31:00.000,Variant 1,1,Org line C,Sweden,be,G56 3rd,C_1,Completed,Medium,PROD744,Closed
1-722201158,Accepted-In Progress,Andreas,2012-04-18 19:46:00.000,Variant 1,1,Org line C,Sweden,se,G253 2nd,E_10,Accepted,Low,PROD683,In Progress
1-722201158,Completed-Closed,Andreas,2012-05-23 22:01:30.000,Variant 1,1,Org line C,Sweden,se,G253 2nd,E_10,Completed,Low,PROD683,Closed
1-722334217,Accepted-In Progress,Ewa,2012-04-18 21:48:03.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD97,In Progress
1-722334217,Completed-Closed,Ewa,2012-04-18 21:54:14.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD97,Closed
1-722334434,Accepted-In Progress,Ewa,2012-04-18 21:55:44.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD96,In Progress
1-722334434,Completed-Closed,Ewa,2012-04-18 21:56:55.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD96,Closed
1-722742993,Accepted-In Progress,Edward,2012-04-19 07:01:13.000,Variant 2,2,Org line C,USA,us,N6 2nd,,Accepted,High,PROD181,In Progress
1-722742993,Accepted-Wait,Edward,2012-04-20 03:21:03.000,Variant 2,2,Org line C,USA,us,N6 2nd,,Accepted,High,PROD181,Wait
1-722742993,Completed-Closed,Edward,2012-04-24 00:22:04.000,Variant 2,2,Org line C,USA,us,N6 2nd,,Completed,High,PROD181,Closed
1-726760342,Accepted-In Progress,Lars,2012-04-19 21:06:37.000,Variant 2,2,Org line C,Sweden,se,G268 3rd,C_6,Accepted,Low,PROD805,In Progress
1-726760342,Accepted-Wait,Lars,2012-04-19 21:07:20.000,Variant 2,2,Org line C,Sweden,se,G268 3rd,C_6,Accepted,Low,PROD805,Wait
1-726760342,Completed-Closed,Lars,2012-05-24 19:11:39.000,Variant 2,2,Org line C,Sweden,se,G268 3rd,C_6,Completed,Low,PROD805,Closed
1-726808501,Accepted-In Progress,Miroslaw,2012-04-19 22:01:06.000,Variant 1,1,Org line A2,POLAND,pl,W16 3rd,A2_1,Accepted,Medium,PROD756,In Progress
1-726808501,Completed-Closed,Miroslaw,2012-05-24 00:26:52.000,Variant 1,1,Org line A2,POLAND,pl,W16 3rd,A2_1,Completed,Medium,PROD756,Closed
1-728461114,Accepted-In Progress,Tarun,2012-04-20 20:31:51.000,Variant 2,2,Org line C,Sweden,in,G288 2nd,E_10,Accepted,High,PROD154,In Progress
1-728461114,Accepted-Wait,Tarun,2012-05-07 23:11:58.000,Variant 2,2,Org line C,Sweden,in,G288 2nd,E_10,Accepted,High,PROD154,Wait
1-728461114,Completed-Closed,Tarun,2012-05-19 04:44:41.000,Variant 2,2,Org line C,Sweden,in,G288 2nd,E_10,Completed,High,PROD154,Closed
1-728649379,Accepted-In Progress,Jörgen,2012-04-21 01:02:44.000,Variant 1,1,Org line A2,Sweden,se,G349 3rd,A2_3,Accepted,High,PROD750,In Progress
1-728649379,Completed-Closed,Jörgen,2012-04-21 01:17:59.000,Variant 1,1,Org line A2,Sweden,se,G349 3rd,A2_3,Completed,High,PROD750,Closed
1-729423803,Accepted-In Progress,Klas,2012-04-23 17:41:42.000,Variant 1,1,Org line C,Sweden,se,U2 2nd,E_6,Accepted,Major,PROD802,In Progress
1-729423803,Completed-Closed,Klas,2012-05-24 20:54:32.000,Variant 1,1,Org line C,Sweden,se,U2 2nd,E_6,Completed,Major,PROD802,Closed
1-729440922,Accepted-In Progress,Shin,2012-04-23 16:59:47.000,Variant 1,1,Org line C,Japan,jp,S29 2nd,,Accepted,Major,PROD348,In Progress
1-729440922,Completed-Closed,Shin,2012-04-25 18:50:11.000,Variant 1,1,Org line C,Japan,jp,S29 2nd,,Completed,Major,PROD348,Closed
1-729635576,Accepted-In Progress,Pai,2012-04-23 23:34:18.000,Variant 1,1,Org line C,INDIA,se,G153 2nd,E_7,Accepted,Medium,PROD671,In Progress
1-729635576,Completed-Closed,Pai,2012-05-18 19:41:18.000,Variant 1,1,Org line C,INDIA,se,G153 2nd,E_7,Completed,Medium,PROD671,Closed
1-729711756,Accepted-In Progress,Maria,2012-04-23 22:54:45.000,Variant 1,1,Org line A2,Sweden,se,G118 2nd,A2_4,Accepted,Medium,PROD591,In Progress
1-729711756,Completed-Closed,Maria,2012-05-10 00:57:57.000,Variant 1,1,Org line A2,Sweden,se,G118 2nd,A2_4,Completed,Medium,PROD591,Closed
1-729826369,Accepted-In Progress,Ewa,2012-04-24 00:26:04.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,High,PROD98,In Progress
1-729826369,Completed-Closed,Ewa,2012-04-24 00:29:57.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,High,PROD98,Closed
1-729966151,Accepted-In Progress,Kåre,2012-04-24 01:45:33.000,Variant 1,1,Org line C,Sweden,be,G55 2nd,E_1,Accepted,Medium,PROD227,In Progress
1-729966151,Completed-Closed,Kåre,2012-05-03 23:16:11.000,Variant 1,1,Org line C,Sweden,be,G55 2nd,E_1,Completed,Medium,PROD227,Closed
1-730084841,Queued-Awaiting Assignment,Vesa,2012-04-24 08:18:09.000,Variant 5,5,Org line C,Sweden,in,G268 3rd,C_6,Queued,Major,PROD805,Awaiting Assignment
1-730084841,Accepted-In Progress,Himanshu,2012-04-24 08:38:35.000,Variant 5,5,Org line C,Sweden,in,G266 2nd,E_10,Accepted,Major,PROD805,In Progress
1-730084841,Completed-Closed,Himanshu,2012-04-24 08:39:14.000,Variant 5,5,Org line C,Sweden,in,G266 2nd,E_10,Completed,Major,PROD805,Closed
1-730644447,Accepted-In Progress,Ewa,2012-04-24 19:19:59.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD96,In Progress
1-730644447,Completed-Closed,Ewa,2012-04-24 19:25:03.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD96,Closed
1-730923421,Accepted-In Progress,Kamal,2012-04-24 22:39:13.000,Variant 2,2,Org line C,Sweden,in,G271 2nd,E_10,Accepted,Low,PROD802,In Progress
1-730923421,Accepted-Wait,Kamal,2012-04-24 22:39:47.000,Variant 2,2,Org line C,Sweden,in,G271 2nd,E_10,Accepted,Low,PROD802,Wait
1-730923421,Completed-Closed,Kamal,2012-05-11 01:26:14.000,Variant 2,2,Org line C,Sweden,in,G271 2nd,E_10,Completed,Low,PROD802,Closed
1-730961258,Accepted-In Progress,Jörgen,2012-04-24 23:16:35.000,Variant 1,1,Org line A2,Sweden,se,G28 3rd,A2_2,Accepted,Major,PROD182,In Progress
1-730961258,Completed-Closed,Jörgen,2012-05-08 16:08:40.000,Variant 1,1,Org line A2,Sweden,se,G28 3rd,A2_2,Completed,Major,PROD182,Closed
1-731792664,Accepted-In Progress,Bikshamaiah,2012-04-25 18:04:38.000,Variant 1,1,Org line C,Sweden,in,G119 2nd,E_8,Accepted,Medium,PROD597,In Progress
1-731792664,Completed-Closed,Bikshamaiah,2012-04-25 18:54:33.000,Variant 1,1,Org line C,Sweden,in,G119 2nd,E_8,Completed,Medium,PROD597,Closed
1-731908702,Accepted-In Progress,Bikshamaiah,2012-04-25 18:20:00.000,Variant 3,3,Org line C,Sweden,in,G119 2nd,E_8,Accepted,Medium,PROD597,In Progress
1-731908702,Accepted-In Progress,Bikshamaiah,2012-04-25 18:53:14.000,Variant 3,3,Org line C,Sweden,in,G119 2nd,E_8,Accepted,Medium,PROD597,In Progress
1-731908702,Completed-Closed,Bikshamaiah,2012-04-30 19:59:39.000,Variant 3,3,Org line C,Sweden,in,G119 2nd,E_8,Completed,Medium,PROD597,Closed
1-732357301,Accepted-In Progress,Rohit,2012-04-26 01:48:15.000,Variant 4,4,Org line C,Sweden,in,G271 2nd,E_10,Accepted,Medium,PROD802,In Progress
1-732357301,Accepted-Wait,Rohit,2012-04-26 02:29:52.000,Variant 4,4,Org line C,Sweden,in,G271 2nd,E_10,Accepted,Medium,PROD802,Wait
1-732357301,Accepted-In Progress,Rohit,2012-05-14 20:35:13.000,Variant 4,4,Org line C,Sweden,in,G271 2nd,E_10,Accepted,Medium,PROD802,In Progress
1-732357301,Completed-Closed,Rohit,2012-05-14 21:57:02.000,Variant 4,4,Org line C,Sweden,in,G271 2nd,E_10,Completed,Medium,PROD802,Closed
1-733169018,Accepted-In Progress,Michal,2012-04-26 20:49:24.000,Variant 1,1,Org line A2,POLAND,se,G362 3rd,A2_3,Accepted,Medium,PROD241,In Progress
1-733169018,Completed-Closed,Michal,2012-05-14 20:46:48.000,Variant 1,1,Org line A2,POLAND,se,G362 3rd,A2_3,Completed,Medium,PROD241,Closed
1-733336456,Accepted-In Progress,Dweep,2012-04-26 23:29:06.000,Variant 3,3,Org line C,Sweden,us,G13 2nd,E_1,Accepted,High,PROD398,In Progress
1-733336456,Accepted-In Progress,Dweep,2012-05-07 16:49:47.000,Variant 3,3,Org line C,Sweden,us,G13 2nd,E_1,Accepted,High,PROD398,In Progress
1-733336456,Completed-Closed,Dweep,2012-05-23 20:26:40.000,Variant 3,3,Org line C,Sweden,us,G13 2nd,E_1,Completed,High,PROD398,Closed
1-733451291,Accepted-In Progress,Edward,2012-04-27 02:07:17.000,Variant 1,1,Org line C,USA,us,N6 2nd,,Accepted,High,PROD487,In Progress
1-733451291,Completed-Closed,Edward,2012-04-27 02:09:25.000,Variant 1,1,Org line C,USA,us,N6 2nd,,Completed,High,PROD487,Closed
1-734831769,Accepted-In Progress,Ewa,2012-04-27 22:21:08.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD97,In Progress
1-734831769,Completed-Closed,Ewa,2012-04-27 22:35:37.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD97,Closed
1-734921423,Accepted-In Progress,Bjarne,2012-04-27 22:04:05.000,Variant 1,1,Org line C,Sweden,us,G88 2nd,E_4,Accepted,Medium,PROD794,In Progress
1-734921423,Completed-Closed,Bjarne,2012-05-08 22:32:28.000,Variant 1,1,Org line C,Sweden,us,G88 2nd,E_4,Completed,Medium,PROD794,Closed
1-735265367,Accepted-In Progress,Ewa,2012-04-28 10:48:10.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD96,In Progress
1-735265367,Completed-Closed,Ewa,2012-04-28 10:50:33.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD96,Closed
1-735265425,Accepted-In Progress,Ewa,2012-04-28 11:15:24.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,High,PROD97,In Progress
1-735265425,Completed-Closed,Ewa,2012-04-28 11:18:03.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,High,PROD97,Closed
1-736392818,Accepted-In Progress,Sivakumar,2012-04-30 17:57:14.000,Variant 1,1,Org line C,INDIA,se,G269 3rd,C_6,Accepted,Medium,PROD621,In Progress
1-736392818,Completed-Closed,Sivakumar,2012-05-28 17:50:49.000,Variant 1,1,Org line C,INDIA,se,G269 3rd,C_6,Completed,Medium,PROD621,Closed
1-736474918,Accepted-In Progress,Jenny,2012-04-30 20:52:33.000,Variant 1,1,Org line G1,Sweden,se,G358 2nd,E_6,Accepted,High,PROD291,In Progress
1-736474918,Completed-Closed,Jenny,2012-04-30 20:57:28.000,Variant 1,1,Org line G1,Sweden,se,G358 2nd,E_6,Completed,High,PROD291,Closed
1-736492457,Accepted-Assigned,Tadeusz,2012-05-01 00:45:19.000,Variant 8,8,Org line A2,POLAND,pl,W14 2nd,D_1,Accepted,High,PROD782,Assigned
1-736492457,Accepted-In Progress,Tadeusz,2012-05-23 22:01:50.000,Variant 8,8,Org line A2,POLAND,pl,W14 2nd,D_1,Accepted,High,PROD782,In Progress
1-736492457,Completed-Closed,Tadeusz,2012-05-24 23:37:05.000,Variant 8,8,Org line A2,POLAND,pl,W14 2nd,D_1,Completed,High,PROD782,Closed
1-738626601,Queued-Awaiting Assignment,Peter,2012-05-03 01:27:16.000,Variant 45,45,Org line C,Belgium,fr,G55 2nd,E_1,Queued,Major,PROD816,Awaiting Assignment
1-738626601,Accepted-In Progress,Raphael,2012-05-03 01:27:39.000,Variant 45,45,Org line C,France,fr,L57 3rd,C_1,Accepted,Major,PROD816,In Progress
1-738626601,Accepted-In Progress,Celine,2012-05-03 01:34:21.000,Variant 45,45,Org line C,France,fr,V42 2nd,V3_3,Accepted,Major,PROD816,In Progress
1-738626601,Completed-Closed,Celine,2012-05-26 02:12:22.000,Variant 45,45,Org line C,France,fr,V42 2nd,V3_3,Completed,Major,PROD816,Closed
1-739307829,Accepted-In Progress,Lisbeth,2012-05-03 21:33:32.000,Variant 1,1,Org line A2,Sweden,se,A10,A2_5,Accepted,Low,PROD461,In Progress
1-739307829,Completed-Closed,Lisbeth,2012-05-07 16:49:38.000,Variant 1,1,Org line A2,Sweden,se,A10,A2_5,Completed,Low,PROD461,Closed
1-739606545,Accepted-In Progress,Joris,2012-05-03 23:54:57.000,Variant 1,1,Org line A2,Belgium,0,G11 2nd,A2_4,Accepted,High,PROD604,In Progress
1-739606545,Completed-Closed,Joris,2012-05-04 00:04:02.000,Variant 1,1,Org line A2,Belgium,0,G11 2nd,A2_4,Completed,High,PROD604,Closed
1-740409214,Accepted-In Progress,Vincent,2012-05-04 17:45:41.000,Variant 1,1,Org line C,China,us,G88 2nd,E_4,Accepted,Major,PROD348,In Progress
1-740409214,Completed-Closed,Vincent,2012-05-07 17:42:12.000,Variant 1,1,Org line C,China,us,G88 2nd,E_4,Completed,Major,PROD348,Closed
1-740676462,Accepted-In Progress,John,2012-05-04 23:08:12.000,Variant 1,1,Org line C,USA,us,N55 3rd,C_6,Accepted,Major,PROD785,In Progress
1-740676462,Completed-Closed,John,2012-05-09 23:19:54.000,Variant 1,1,Org line C,USA,us,N55 3rd,C_6,Completed,Major,PROD785,Closed
1-741753047,Accepted-In Progress,Jack,2012-05-07 21:52:07.000,Variant 1,1,Org line A2,Sweden,se,D7,A2_1,Accepted,Major,PROD238,In Progress
1-741753047,Completed-Closed,Jack,2012-05-07 21:54:21.000,Variant 1,1,Org line A2,Sweden,se,D7,A2_1,Completed,Major,PROD238,Closed
1-741758638,Accepted-In Progress,Peter,2012-05-07 21:21:27.000,Variant 1,1,Org line A2,China,cn,N18 2nd,A2_5,Accepted,Major,PROD789,In Progress
1-741758638,Completed-Closed,Peter,2012-05-24 13:34:34.000,Variant 1,1,Org line A2,China,cn,N18 2nd,A2_5,Completed,Major,PROD789,Closed
1-741807021,Accepted-In Progress,Sylvie,2012-05-07 21:49:57.000,Variant 1,1,Org line C,France,us,G14 3rd,C_1,Accepted,Low,PROD398,In Progress
1-741807021,Completed-Closed,Sylvie,2012-05-09 20:12:38.000,Variant 1,1,Org line C,France,us,G14 3rd,C_1,Completed,Low,PROD398,Closed
1-741995108,Accepted-In Progress,Summy,2012-05-08 02:26:41.000,Variant 46,46,Org line C,Sweden,in,G266 2nd,E_10,Accepted,Low,PROD805,In Progress
1-741995108,Accepted-In Progress,Summy,2012-05-08 21:28:31.000,Variant 46,46,Org line C,Sweden,in,G266 2nd,E_10,Accepted,Low,PROD805,In Progress
1-741995108,Accepted-In Progress,Summy,2012-05-08 21:49:47.000,Variant 46,46,Org line C,Sweden,in,G266 2nd,E_10,Accepted,Low,PROD805,In Progress
1-741995108,Accepted-Wait,Summy,2012-05-08 21:53:42.000,Variant 46,46,Org line C,Sweden,in,G266 2nd,E_10,Accepted,Low,PROD805,Wait
1-741995108,Accepted-In Progress,Summy,2012-05-09 00:59:34.000,Variant 46,46,Org line C,Sweden,in,G266 2nd,E_10,Accepted,Low,PROD805,In Progress
1-741995108,Completed-Closed,Summy,2012-05-09 00:59:59.000,Variant 46,46,Org line C,Sweden,in,G266 2nd,E_10,Completed,Low,PROD805,Closed
1-742216614,Queued-Awaiting Assignment,Robert,2012-05-08 19:24:44.000,Variant 5,5,Org line C,USA,in,G88 2nd,E_4,Queued,Major,PROD794,Awaiting Assignment
1-742216614,Accepted-In Progress,Bhim,2012-05-08 20:37:03.000,Variant 5,5,Org line C,INDIA,in,G92,E_5,Accepted,Major,PROD794,In Progress
1-742216614,Completed-Closed,Bhim,2012-05-08 20:41:01.000,Variant 5,5,Org line C,INDIA,in,G92,E_5,Completed,Major,PROD794,Closed
1-742397728,Accepted-In Progress,Ewa,2012-05-09 01:18:23.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,Low,PROD428,In Progress
1-742397728,Completed-Closed,Ewa,2012-05-09 01:20:22.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,Low,PROD428,Closed
1-742833777,Completed-Closed,Maria,2012-05-10 00:57:42.000,Variant 47,47,Org line A2,Sweden,se,G118 2nd,A2_4,Completed,Medium,PROD591,Closed
1-743659911,Accepted-In Progress,Lars,2012-05-11 00:23:26.000,Variant 1,1,Org line C,Sweden,se,G155 3rd,C_4,Accepted,Medium,PROD673,In Progress
1-743659911,Completed-Closed,Lars,2012-05-31 23:49:08.000,Variant 1,1,Org line C,Sweden,se,G155 3rd,C_4,Completed,Medium,PROD673,Closed
1-743923075,Accepted-In Progress,Suzanne,2012-05-11 16:40:04.000,Variant 1,1,Org line V2,Sweden,se,T2 2nd,,Accepted,Medium,PROD631,In Progress
1-743923075,Completed-Closed,Suzanne,2012-05-30 18:27:00.000,Variant 1,1,Org line V2,Sweden,se,T2 2nd,,Completed,Medium,PROD631,Closed
1-744020867,Accepted-In Progress,Ewa,2012-05-11 20:02:41.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,High,PROD98,In Progress
1-744020867,Completed-Closed,Ewa,2012-05-11 20:05:47.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,High,PROD98,Closed
1-744096281,Accepted-In Progress,Avvaru,2012-05-11 21:14:22.000,Variant 1,1,Org line A2,Sweden,se,G47 2nd,A2_4,Accepted,Medium,PROD243,In Progress
1-744096281,Completed-Closed,Avvaru,2012-05-29 15:53:44.000,Variant 1,1,Org line A2,Sweden,se,G47 2nd,A2_4,Completed,Medium,PROD243,Closed
1-744436815,Accepted-In Progress,Ewa,2012-05-14 00:59:31.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,High,PROD98,In Progress
1-744436815,Completed-Closed,Ewa,2012-05-14 01:00:04.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,High,PROD98,Closed
1-744436853,Accepted-In Progress,Ewa,2012-05-14 01:24:39.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,High,PROD97,In Progress
1-744436853,Completed-Closed,Ewa,2012-05-14 01:31:55.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,High,PROD97,Closed
1-744771526,Accepted-In Progress,Ewa,2012-05-14 19:57:18.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,High,PROD98,In Progress
1-744771526,Completed-Closed,Ewa,2012-05-14 19:58:52.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,High,PROD98,Closed
1-744812279,Accepted-In Progress,Rakesh,2012-05-15 01:57:12.000,Variant 1,1,Org line C,Sweden,in,G288 2nd,E_10,Accepted,Medium,PROD154,In Progress
1-744812279,Completed-Closed,Rakesh,2012-05-15 02:03:42.000,Variant 1,1,Org line C,Sweden,in,G288 2nd,E_10,Completed,Medium,PROD154,Closed
1-744867338,Accepted-In Progress,Christer,2012-05-14 21:20:28.000,Variant 1,1,Org line C,Sweden,se,G161 2nd,E_7,Accepted,Medium,PROD671,In Progress
1-744867338,Completed-Closed,Christer,2012-05-21 19:18:01.000,Variant 1,1,Org line C,Sweden,se,G161 2nd,E_7,Completed,Medium,PROD671,Closed
1-744961184,Accepted-In Progress,Ewa,2012-05-14 22:42:01.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,High,PROD96,In Progress
1-744961184,Completed-Closed,Ewa,2012-05-14 22:44:26.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,High,PROD96,Closed
1-744961783,Accepted-In Progress,Ewa,2012-05-14 23:14:18.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD97,In Progress
1-744961783,Completed-Closed,Ewa,2012-05-14 23:26:34.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD97,Closed
1-745176353,Accepted-In Progress,Ruchi,2012-05-15 10:00:02.000,Variant 1,1,Org line C,Sweden,in,G288 2nd,E_10,Accepted,High,PROD154,In Progress
1-745176353,Completed-Closed,Ruchi,2012-05-16 09:29:49.000,Variant 1,1,Org line C,Sweden,in,G288 2nd,E_10,Completed,High,PROD154,Closed
1-745323752,Accepted-In Progress,Per,2012-05-15 17:39:29.000,Variant 1,1,Org line C,Sweden,be,G56 3rd,C_1,Accepted,High,PROD795,In Progress
1-745323752,Completed-Closed,Per,2012-05-31 05:42:43.000,Variant 1,1,Org line C,Sweden,be,G56 3rd,C_1,Completed,High,PROD795,Closed
1-745528120,Accepted-In Progress,Ewa,2012-05-16 01:05:05.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,High,PROD97,In Progress
